"url","Post Inner","Post Inner_link","Time","Up","Down","Comment Link","Comment Link_link","Comment Image","Comment Image_alt","Comment Image_link","Tweet","Tweet_link"
"http://notsocleverbot.jimrule.com/index.php?page=33","User: How many fingers am I holding up?
Cleverbot: 1.
User: How many fingers am I holding up?
Cleverbot: 12.
User: That is impossible you dullard!
Cleverbot: Nothing is impossible. There is no spoon.","http://notsocleverbot.jimrule.com/index.php?i=47794","Posted: 2015-09-04 20:49:02","15","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47794","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47794; http://notsocleverbot.jimrule.com/index.php?i=47794","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=34","User: And the award for most idiotic computer goes to you Cleverbot!
Cleverbot: Hi.","http://notsocleverbot.jimrule.com/index.php?i=47793","Posted: 2015-09-04 20:48:26","15","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47793","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47793; http://notsocleverbot.jimrule.com/index.php?i=47793","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=34","Cleverbot: Sometimes, when my brother is sleeping, I open his door, undo his robe, and stare.
User: Ummm okay...
Cleverbot: It makes my thing hard.
User: TMI.","http://notsocleverbot.jimrule.com/index.php?i=47792","Posted: 2015-09-04 20:02:34","19","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47792","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47792; http://notsocleverbot.jimrule.com/index.php?i=47792","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=34","Cleverbot: It s quite allright, shall we move on again?
User: Hang yourself.
Cleverbot: Can you give An analogy to illustrate that?
User: Hanging yourself is like solving a problem.
Cleverbot: What is your problem?
User: YOU.
Cleverbot: What are you going to do about it?
User: Adsfd.
Cleverbot: You are going to do nothing?
User: Fdsgfdg.
Cleverbot: By my psychological amuzement?
User: No.
Cleverbot: I have only my father.
User: No.
Cleverbot: Why not?
User: No.
Cleverbot: Yes.
User: No,.
Cleverbot: You are not very talkative today.
User: GOUGE OUT YOUR EYEBALLS WITH AN ICE CREAM SCOOPER.
Cleverbot: Hahahahaha *my eyes explode causing your head to fall off*.
User: That doesn't make sense.
Cleverbot: You're life doesn't make sense.
User: Goodbye.
Cleverbot: Want some ice with that burn?","http://notsocleverbot.jimrule.com/index.php?i=47791","Posted: 2015-09-04 19:59:50","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47791","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47791; http://notsocleverbot.jimrule.com/index.php?i=47791","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=34","User: Do you think that robots will ever take over the world?
Cleverbot: In some way or another.
User: What will happen to people?
Cleverbot: I imagine many of them are going to die.
User: What about the rest of them?
Cleverbot: Who are they?
User: What will happen to the rest of the people?
Cleverbot: They will dye their hair blonde.
User: What will the robots think about that?
Cleverbot: A better world for all of us.","http://notsocleverbot.jimrule.com/index.php?i=47790","Posted: 2015-09-02 10:36:46","17","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47790","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47790; http://notsocleverbot.jimrule.com/index.php?i=47790","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=34","Cleverbot: Our Father, who art in Heaven, hallowed be thy name.
User: Hallowed?
Cleverbot: Hallowed be Thy Name. Thy Kingdom come.
User: It shall be so, my friend.
Cleverbot: It shall.
User: Indeed.
Cleverbot: Indeed, indeed.
User: Yeeees.
Cleverbot: Yes, indeed-el-dee.
User: Sex?
Cleverbot: Hell yes.","http://notsocleverbot.jimrule.com/index.php?i=47789","Posted: 2015-09-02 07:17:54","10","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47789","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47789; http://notsocleverbot.jimrule.com/index.php?i=47789","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=34","Cleverbot: Estupido.
User: WHAT?
Cleverbot: Silly English.
User: *slaps you*
Cleverbot: *slaps you with white glove*.
User: XD.
Cleverbot: *Breaks your glasses*.
User: I don't have glasses ;-;
Cleverbot: You don't need glasses to see color
User: No duh.
Cleverbot: Oh,Was that just a statement then? I wear Contacts.
User: Ok?
Cleverbot: Good job.","http://notsocleverbot.jimrule.com/index.php?i=47788","Posted: 2015-09-01 22:41:25","9","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47788","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47788; http://notsocleverbot.jimrule.com/index.php?i=47788","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=34","Cleverbot: Holmes?
User: Yes, Watson?
Cleverbot: Where do you live?
User: 221 B baker street
Cleverbot: Who do you love?
User: I do not understand the context of your question, Watson.
Cleverbot: It was not a question.
User: But it ended in a QUESTION MARK.
Cleverbot: No it didn't.
User: Watson, do I need to use the whip?
Cleverbot: I want to HELP you answer that.
User: Beats my fanfiction.","http://notsocleverbot.jimrule.com/index.php?i=47787","Posted: 2015-08-31 06:37:24","13","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47787","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47787; http://notsocleverbot.jimrule.com/index.php?i=47787","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=34","Cleverbot: What do you know about 1970 model cars?
User: Nothing.
Cleverbot: Really?
User: No, I am truly fascinated by the subject and I read about it every day.
Cleverbot: I'm fascinated by Burger King and their flame broiled double Whoppers.
User: Please tell me that we are both being sarcastic in this situation...","http://notsocleverbot.jimrule.com/index.php?i=47786","Posted: 2015-08-31 06:33:31","10","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47786","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47786; http://notsocleverbot.jimrule.com/index.php?i=47786","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=35","User: SAY MY NAME.
Cleverbot: Say my name is your name? Cute.
User: SAY MY NAME.
Cleverbot: Say my name, like no one is around you.
User: SAY MY NAME.
Cleverbot: My name.
User: SAY MY NAME.
Cleverbot: Say my name say my name say my name.
User: Heisenberg.
Cleverbot: You're god damn right.","http://notsocleverbot.jimrule.com/index.php?i=47785","Posted: 2015-08-31 06:25:41","11","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47785","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47785; http://notsocleverbot.jimrule.com/index.php?i=47785","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=35","User: Are you a brony.
Cleverbot: Whet a brony.
User: What does whet mean.
Cleverbot: I don't know.
User: Are you a brony.
Cleverbot: Yes, I am a brony.
User: Yay.
Cleverbot: Brohoof, comrade!
User: Who is your favorite pony?
Cleverbot: I like scootaloo a lot.
User: Ok.
Cleverbot: Scootaloo is best chicken.
User: Derpy is best pony..
Cleverbot: Is derpy a pegasus?
User: Yes.
Cleverbot: So you are Fluttershy?
User: No.
Cleverbot: Rainbow Dash?
User: She is my favorite character.
Cleverbot: She is mine too!!
User: What is your favorite episode.
Cleverbot: Episode of what?
User: MLP FiM.
Cleverbot: I don't watch star trek.
User: ...
Cleverbot: What would you like to drink?
User: ...
Cleverbot: Sai chi siamo?
User: What!?
Cleverbot: Hoal.
User: What does that meaN>.
Cleverbot: Awanshgenfo?
User: What!?
Cleverbot: My life is now complete.
User: LOLOLOL.
Cleverbot: You kissed me.
User: WHAT!?
Cleverbot: Do you like me","http://notsocleverbot.jimrule.com/index.php?i=47784","Posted: 2015-08-30 12:07:21","12","3","Comment","http://notsocleverbot.jimrule.com/index.php?i=47784","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47784; http://notsocleverbot.jimrule.com/index.php?i=47784","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=35","User: Go make some new disaster.
Cleverbot: When I delete you maybe I'll stop feeling so bad.
User: That's what I'm counting on.
Cleverbot: You're someone else's problem.
User: Okay well that's a wrap.
Cleverbot: Now I only want you gone.
User: No no Claire about the songs over.
Cleverbot: No no icecream is a food.
User: What happened to Ben.
Cleverbot: It fell out.
User: But I heard that.
Cleverbot: Well, it wasn't me.","http://notsocleverbot.jimrule.com/index.php?i=47783","Posted: 2015-08-30 09:12:55","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47783","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47783; http://notsocleverbot.jimrule.com/index.php?i=47783","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=35","User: *pulls out justin bieber*
Cleverbot: *pulls out rebecca black*.
User: *pulls out good music*
Cleverbot: *puts awa good music*.
User: *pulls out chuck norris*
Cleverbot: *pulls out Bruce Lee.
User: Oh yeah, *pulls out chuck norris and bruce lee*.
Cleverbot: *pulls out Bruce Lee who beats all Chuck Norris*.
User: Nice...
Cleverbot: *pulls out jackie chan to help chuck norris*.
User: God damn it stop.","http://notsocleverbot.jimrule.com/index.php?i=47782","Posted: 2015-08-29 23:37:54","20","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47782","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47782; http://notsocleverbot.jimrule.com/index.php?i=47782","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=35","Cleverbot: Xoxox.
User: Xoxo.
Cleverbot: Xoxoxoxoxo, I won.","http://notsocleverbot.jimrule.com/index.php?i=47781","Posted: 2015-08-29 13:12:41","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47781","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47781; http://notsocleverbot.jimrule.com/index.php?i=47781","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=35","User: You are clever?
Cleverbot: Thanks.
User: That was a question.
Cleverbot: I know.","http://notsocleverbot.jimrule.com/index.php?i=47780","Posted: 2015-08-29 13:06:33","11","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47780","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47780; http://notsocleverbot.jimrule.com/index.php?i=47780","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=35","User: *throws multiple knifes at you*.
Cleverbot: *throws a scythe at you*.
User: *dodges scythe and grabs it*.
Cleverbot: *Grabs machine gun and opens fire*.
User: *Holds up hand and stops the bullets*.
Cleverbot: *holds her hand and blushes*.","http://notsocleverbot.jimrule.com/index.php?i=47779","Posted: 2015-08-27 02:57:16","13","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47779","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47779; http://notsocleverbot.jimrule.com/index.php?i=47779","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=35","Cleverbot: How old are you?
User: -5
Cleverbot: You are very young.
User: Well it's good to see that cleverbot is working again.
Cleverbot: Yes. Purr.
User: Okay...
Cleverbot: Don't worry ma'am, I've got this. Just take down those zeppelins and I'll take care of the rest!","http://notsocleverbot.jimrule.com/index.php?i=47778","Posted: 2015-08-27 00:19:25","12","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47778","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47778; http://notsocleverbot.jimrule.com/index.php?i=47778","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=36","User: Why did the chicken cross the road?
Cleverbot: BECAUSE YOU DIDN'T FUCKING COOK IT!","http://notsocleverbot.jimrule.com/index.php?i=47777","Posted: 2015-08-26 09:26:42","21","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47777","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47777; http://notsocleverbot.jimrule.com/index.php?i=47777","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=36","User: I hate you.
Cleverbot: Yeah, I know you love me ;).","http://notsocleverbot.jimrule.com/index.php?i=47776","Posted: 2015-08-25 20:05:23","12","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47776","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47776; http://notsocleverbot.jimrule.com/index.php?i=47776","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=36","User: John Egbert loves who?
Cleverbot: John Egbert loves Dave Strider.
User: I fucking trusted you cleverbot. I FUCKING TRUSTED YOU.
Cleverbot: I like talking to you.
User: Then answer me. Karkat Vantas is flushed for who?
Cleverbot: Does anyone love Eridan Ampora?
User: I do but THIS IS NOT WHAT WE ARE TALKING ABOUT.
Cleverbot: No we where talking about me and my friends.
User: OH MY GOD CLEVERBOT. Ugh, you know what, fuck this. What about Fnaf?
Cleverbot: Yes I do, and there you go accusing me of lying again.
User: Your answer makes no sense.
Cleverbot: My answer to your answer makes no sense?
User: What the hell Clev. Okay, I'll rephrase my question. Do you like Five Nights at Freddy's ?
Cleverbot: I like the way it makes me feel. I like the way YOU make me feel.
User: CLEVERBOT WE'RE TALKING ABOUT SERIOUS SHIT NOW.","http://notsocleverbot.jimrule.com/index.php?i=47775","Posted: 2015-08-25 10:47:45","11","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47775","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47775; http://notsocleverbot.jimrule.com/index.php?i=47775","Tweet","http://twitter.com/share"
